campaign_id	campaign_name	platform	post_type	content_theme	target_audience	boosted_post	spend_usd	reach	impressions	engagements	clicks	conversions	conversion_value_usd	cpc_usd	ctr	engagement_rate	hashtag_count	emoji_count	word_count	sentiment_score	video_length_seconds	post_datetime	campaign_year
CMP1001	Holiday Campaign	LinkedIn	Carousel	User Testimonial	Parents	TRUE	12.960000038147	1998	2677	64	37	4	264.459991455078	0.349999994039536	0.0137999998405576	0.0320000015199184	9	1	38	-0.100000001490116	0	2024-02-09 16:00:00.000	2024
CMP1001	Back to School Campaign	Facebook	Reel	Behind the Scenes	Gen Z	TRUE	196.830001831055	17398	27587	450	310	29	3251.419921875	0.629999995231628	0.0111999996006489	0.025900000706315	8	5	43	0.639999985694885	53	2024-02-18 20:00:00.000	2025
CMP1001	Summer Campaign	Instagram	Image	Product Launch	Professionals	TRUE	181.600006103516	8796	11362	907	610	117	3296.17993164063	0.300000011920929	0.0537000000476837	0.103100001811981	11	10	43	0.159999996423721	0	2024-02-20 06:30:00.000	2025
CMP1001	Summer Campaign	Instagram	Image	Behind the Scenes	Professionals	TRUE	65	11716	15788	1164	418	45	2362.07006835938	0.159999996423721	0.0264999996870756	0.0993999987840652	4	4	8	0.200000002980232	0	2024-02-15 06:15:00.000	2025
CMP1001	Spring Campaign	LinkedIn	Carousel	Lifestyle	Gen X	TRUE	99.8199996948242	10826	12871	686	417	45	3327.9599609375	0.239999994635582	0.0324000008404255	0.063400000333786	6	4	36	0.129999995231628	0	2024-02-08 12:15:00.000	2024
CMP1001	Summer Campaign	LinkedIn	Story	Lifestyle	Millennials	TRUE	3.25	5856	8613	427	210	30	3898.98999023438	0.0199999995529652	0.0243999995291233	0.0728999972343445	8	5	6	0.800000011920929	46	2024-02-06 19:30:00.000	2025
CMP1001	Holiday Campaign	X	Reel	Behind the Scenes	Gen X	FALSE	3.80999994277954	4202	5042	239	93	16	337.839996337891	0.0399999991059303	0.0184000004082918	0.0568999983370304	8	6	17	0.389999985694885	115	2024-02-11 18:00:00.000	2025
CMP1001	Summer Campaign	LinkedIn	Video	User Testimonial	Millennials	TRUE	24.4799995422363	938	1451	42	27	3	171.389999389648	0.910000026226044	0.0186000000685453	0.0447999984025955	14	6	43	0.100000001490116	66	2024-02-05 12:00:00.000	2024
CMP1001	Fall Campaign	Instagram	Reel	Promotion	Parents	FALSE	7.15999984741211	5491	7211	271	118	19	2519.14990234375	0.0599999986588955	0.0164000000804663	0.0494000017642975	10	0	46	0.469999998807907	78	2024-02-18 18:30:00.000	2024
CMP1001	Spring Campaign	Instagram	Carousel	Product Launch	Millennials	TRUE	56.4099998474121	5770	9514	642	421	57	7064.68994140625	0.129999995231628	0.0443000011146069	0.111299999058247	10	0	41	0.370000004768372	0	2024-02-03 15:30:00.000	2025
CMP1001	Fall Campaign	Instagram	Video	Lifestyle	Millennials	TRUE	6.69999980926514	3003	3989	272	101	14	2018.18994140625	0.0700000002980232	0.0252999998629093	0.090599998831749	6	4	48	0.349999994039536	24	2024-02-24 14:45:00.000	2024
CMP1001	Fall Campaign	Facebook	Story	Lifestyle	Millennials	FALSE	5.59999990463257	4130	5781	338	106	7	444.179992675781	0.0500000007450581	0.0183000005781651	0.0817999988794327	15	0	13	-0.0399999991059303	112	2024-02-14 23:00:00.000	2024
CMP1001	Summer Campaign	X	Video	Behind the Scenes	Professionals	TRUE	44.189998626709	7846	10769	416	157	8	1008.14001464844	0.280000001192093	0.0146000003442168	0.0529999993741512	14	2	17	-0.189999997615814	56	2024-02-28 22:45:00.000	2025
CMP1001	Summer Campaign	TikTok	Image	Behind the Scenes	Gen Z	TRUE	110.199996948242	16560	18648	1853	1036	70	4432.93017578125	0.109999999403954	0.0555999986827374	0.111900001764297	13	9	28	0.589999973773956	0	2024-02-11 15:30:00.000	2025
CMP1001	Summer Campaign	TikTok	Image	User Testimonial	Professionals	TRUE	32.6699981689453	7614	9691	439	212	38	2267.55004882813	0.150000005960464	0.0219000000506639	0.0577000007033348	12	6	11	1	0	2024-02-18 15:15:00.000	2025
CMP1001	Holiday Campaign	X	Carousel	Lifestyle	Professionals	TRUE	174.919998168945	8051	11543	765	242	25	1838.84997558594	0.720000028610229	0.0209999997168779	0.0949999988079071	7	5	28	0.259999990463257	0	2024-02-22 23:30:00.000	2025
CMP1001	Spring Campaign	Facebook	Image	User Testimonial	Gen X	TRUE	14.5900001525879	7764	9588	555	297	30	2431.3701171875	0.0500000007450581	0.0309999994933605	0.0715000033378601	10	7	24	0.519999980926514	0	2024-02-25 20:00:00.000	2025
CMP1001	Spring Campaign	Instagram	Story	Behind the Scenes	Gen Z	TRUE	38.6699981689453	3498	5519	235	164	24	2940.42993164063	0.239999994635582	0.0296999998390675	0.0671999976038933	8	10	5	0.560000002384186	113	2024-02-22 07:45:00.000	2024
CMP1001	Back to School Campaign	X	Story	Lifestyle	Professionals	FALSE	4.61999988555908	3060	3726	258	125	22	2835.03002929688	0.0399999991059303	0.033500000834465	0.0842999964952469	11	6	22	0.519999980926514	36	2024-02-03 21:15:00.000	2025
CMP1001	Fall Campaign	Facebook	Reel	Behind the Scenes	Professionals	FALSE	3.15000009536743	5278	7430	160	74	7	674.52001953125	0.0399999991059303	0.00999999977648258	0.0303000006824732	7	0	17	0.239999994635582	73	2024-02-09 10:00:00.000	2024
CMP1001	Fall Campaign	LinkedIn	Image	User Testimonial	Gen Z	TRUE	26.3199996948242	3386	4175	359	157	21	1211.78002929688	0.170000001788139	0.0375999994575977	0.105999998748302	10	3	38	0.46000000834465	0	2024-02-26 21:30:00.000	2025
CMP1001	Fall Campaign	LinkedIn	Video	Behind the Scenes	Millennials	TRUE	49.0800018310547	9401	13971	551	363	46	3213.38989257813	0.140000000596046	0.0260000005364418	0.0586000010371208	6	10	21	-0.370000004768372	16	2024-02-02 20:45:00.000	2024
CMP1001	Back to School Campaign	LinkedIn	Image	Behind the Scenes	Gen X	TRUE	7.98999977111816	4035	5748	468	323	48	6690.68017578125	0.0199999995529652	0.0562000013887882	0.11599999666214	3	3	25	0.699999988079071	0	2024-02-19 09:15:00.000	2025
CMP1001	Summer Campaign	Instagram	Story	Product Launch	Gen X	TRUE	106.910003662109	8715	13657	436	177	27	657.890014648438	0.600000023841858	0.0130000002682209	0.0500000007450581	10	7	43	0.569999992847443	78	2024-02-10 10:15:00.000	2024
CMP1001	Spring Campaign	LinkedIn	Reel	Behind the Scenes	Millennials	TRUE	58.4900016784668	7690	8831	907	484	64	7064.2900390625	0.119999997317791	0.0548000000417233	0.117899999022484	4	6	42	0.0700000002980232	7	2024-02-01 09:00:00.000	2024
CMP1001	Holiday Campaign	Instagram	Reel	Lifestyle	Millennials	TRUE	39.9099998474121	8478	10644	698	257	47	2838.46997070313	0.159999996423721	0.024100000038743	0.0822999998927116	13	6	14	0.46000000834465	53	2024-02-09 13:15:00.000	2024
CMP1001	Holiday Campaign	X	Image	Promotion	Parents	FALSE	2.25999999046326	4795	7431	303	187	28	3118.02001953125	0.00999999977648258	0.0252000000327826	0.0631999969482422	9	9	19	0.189999997615814	0	2024-02-14 20:30:00.000	2024
CMP1001	Holiday Campaign	Facebook	Reel	Product Launch	Gen X	TRUE	121.529998779297	9282	12180	601	289	15	1125.11999511719	0.419999986886978	0.023700000718236	0.0646999999880791	5	7	30	0.660000026226044	45	2024-02-12 20:45:00.000	2024
CMP1001	Spring Campaign	X	Video	Promotion	Millennials	TRUE	179.970001220703	13053	16065	659	398	50	3060.1298828125	0.449999988079071	0.0248000007122755	0.050500001758337	15	8	34	-0.119999997317791	97	2024-02-26 19:15:00.000	2025
CMP1001	Fall Campaign	X	Reel	Promotion	Millennials	TRUE	10.75	2025	2578	228	103	8	432.809997558594	0.100000001490116	0.0399999991059303	0.11259999871254	0	8	41	0.409999996423721	85	2024-02-07 17:00:00.000	2024
CMP1001	Summer Campaign	Instagram	Image	Product Launch	Millennials	TRUE	88.5	6292	10268	507	280	33	739.159973144531	0.319999992847443	0.0273000001907349	0.0806000009179115	4	0	36	0.540000021457672	0	2024-02-16 11:00:00.000	2024
CMP1001	Spring Campaign	X	Image	User Testimonial	Parents	TRUE	22.8299999237061	4944	6187	124	50	7	83.7799987792969	0.46000000834465	0.00810000021010637	0.0251000002026558	10	2	37	-0.0599999986588955	0	2024-02-14 13:00:00.000	2024
CMP1001	Fall Campaign	Facebook	Reel	User Testimonial	Gen Z	FALSE	21.5400009155273	8610	11279	249	90	10	1485.40002441406	0.239999994635582	0.00800000037997961	0.0288999993354082	7	1	44	1	34	2024-02-24 11:30:00.000	2024
CMP1001	Summer Campaign	LinkedIn	Story	Promotion	Millennials	TRUE	36.189998626709	5770	7915	506	160	13	1731.31994628906	0.230000004172325	0.0201999992132187	0.0877000018954277	0	2	9	0.610000014305115	74	2024-02-23 10:15:00.000	2024
CMP1001	Summer Campaign	X	Story	Behind the Scenes	Gen Z	TRUE	55.3600006103516	1672	2452	139	66	6	831.340026855469	0.839999973773956	0.0269000008702278	0.0830999985337257	8	6	12	-0.639999985694885	79	2024-02-22 09:15:00.000	2025
CMP1001	Summer Campaign	Facebook	Video	Promotion	Millennials	TRUE	29.3899993896484	8650	9883	496	314	47	2696.10009765625	0.0900000035762787	0.0318000018596649	0.0573000013828278	12	6	16	0.259999990463257	20	2024-02-25 19:00:00.000	2024
CMP1001	Holiday Campaign	TikTok	Reel	Behind the Scenes	Gen Z	TRUE	18.1200008392334	1881	2199	139	55	3	71.5899963378906	0.330000013113022	0.025000000372529	0.0738999992609024	14	10	15	-0.759999990463257	104	2024-02-15 17:15:00.000	2024
CMP1001	Back to School Campaign	X	Reel	Behind the Scenes	Professionals	TRUE	43.0900001525879	3831	4735	448	287	18	2331.11010742188	0.150000005960464	0.0606000013649464	0.116899996995926	0	6	44	0.129999995231628	95	2024-02-06 12:15:00.000	2024
CMP1001	Holiday Campaign	Instagram	Carousel	User Testimonial	Parents	FALSE	3.53999996185303	5329	7017	505	265	39	2524.07006835938	0.00999999977648258	0.0377999991178513	0.0948000028729439	8	0	48	-0.46000000834465	0	2024-02-01 15:15:00.000	2025
CMP1001	Spring Campaign	Instagram	Story	User Testimonial	Professionals	FALSE	5.38000011444092	3289	4320	249	97	12	1583.15002441406	0.0599999986588955	0.0225000008940697	0.0756999999284744	4	6	50	0.0299999993294477	71	2024-02-03 12:45:00.000	2024
CMP1001	Fall Campaign	TikTok	Carousel	Product Launch	Parents	TRUE	70.5699996948242	10585	15209	1119	543	89	2821.07006835938	0.129999995231628	0.0357000008225441	0.105700001120567	14	0	41	0.949999988079071	0	2024-02-25 20:15:00.000	2024
CMP1001	Summer Campaign	TikTok	Reel	Lifestyle	Professionals	TRUE	6.73000001907349	7558	9860	194	95	17	262.779998779297	0.0700000002980232	0.00960000045597553	0.0256999991834164	12	0	6	-0.00999999977648258	40	2024-02-06 23:00:00.000	2025
CMP1001	Holiday Campaign	Facebook	Reel	Behind the Scenes	Gen Z	TRUE	0.639999985694885	7434	8971	157	97	7	125.26000213623	0.00999999977648258	0.0108000002801418	0.0210999995470047	7	7	39	0.930000007152557	36	2024-02-03 20:00:00.000	2024
CMP1001	Fall Campaign	LinkedIn	Story	User Testimonial	Parents	TRUE	27.1100006103516	7368	8315	324	187	33	386.649993896484	0.140000000596046	0.0225000008940697	0.0439999997615814	12	9	46	0.150000005960464	52	2024-02-01 22:45:00.000	2025
CMP1001	Fall Campaign	TikTok	Story	User Testimonial	Gen Z	TRUE	65.75	10290	13918	884	441	28	2550.0400390625	0.150000005960464	0.031700000166893	0.0859000012278557	13	6	32	0.430000007152557	32	2024-02-09 23:30:00.000	2025
CMP1001	Holiday Campaign	Facebook	Carousel	Product Launch	Gen X	FALSE	0.109999999403954	5166	6376	483	147	26	3176.59008789063	0	0.0230999998748302	0.0935000032186508	2	3	20	-0.180000007152557	0	2024-02-24 12:15:00.000	2024
CMP1001	Spring Campaign	Facebook	Image	Promotion	Professionals	TRUE	12.6800003051758	3177	4545	172	89	8	550.200012207031	0.140000000596046	0.0196000002324581	0.0540999993681908	3	2	15	1	0	2024-02-08 21:15:00.000	2025
CMP1001	Summer Campaign	Instagram	Video	User Testimonial	Parents	TRUE	91.3899993896484	7252	11359	328	104	13	1873.55004882813	0.879999995231628	0.00920000020414591	0.0452000014483929	0	5	9	-0.779999971389771	16	2024-02-28 15:15:00.000	2025
CMP1001	Summer Campaign	Facebook	Carousel	Behind the Scenes	Millennials	FALSE	18.2199993133545	1360	1884	37	22	3	72.9599990844727	0.829999983310699	0.0116999996826053	0.0272000003606081	11	10	30	1	0	2024-02-20 16:15:00.000	2024
CMP1001	Summer Campaign	Instagram	Story	User Testimonial	Gen X	TRUE	36.2000007629395	5201	6255	211	121	21	2019	0.300000011920929	0.0193000007420778	0.0406000018119812	14	9	34	-0.230000004172325	52	2024-02-13 12:30:00.000	2025
CMP1001	Holiday Campaign	TikTok	Carousel	Behind the Scenes	Professionals	TRUE	287.450012207031	17963	25940	764	485	64	5040.6201171875	0.589999973773956	0.0186999998986721	0.0425000004470348	13	6	38	0.00999999977648258	0	2024-02-10 12:00:00.000	2025
CMP1001	Back to School Campaign	Facebook	Video	User Testimonial	Parents	TRUE	5.86999988555908	3639	4764	304	181	21	1740.7900390625	0.0299999993294477	0.0379999987781048	0.0834999978542328	2	2	28	0.0199999995529652	72	2024-02-04 21:45:00.000	2025
CMP1001	Spring Campaign	X	Video	Behind the Scenes	Professionals	TRUE	7.55000019073486	5781	6633	544	269	21	2582.18994140625	0.0299999993294477	0.0406000018119812	0.0940999984741211	5	8	9	-0.0599999986588955	49	2024-02-03 16:45:00.000	2025
CMP1001	Fall Campaign	X	Image	Behind the Scenes	Parents	TRUE	34.189998626709	1082	1613	109	75	11	1269.18005371094	0.46000000834465	0.0465000011026859	0.100699998438358	5	5	26	0.730000019073486	0	2024-02-18 15:00:00.000	2024
CMP1001	Fall Campaign	Facebook	Reel	Lifestyle	Professionals	TRUE	9.76000022888184	3076	3845	347	142	22	688.700012207031	0.0700000002980232	0.0368999987840652	0.112800002098083	0	0	39	1	12	2024-02-26 12:15:00.000	2025
CMP1001	Fall Campaign	LinkedIn	Carousel	Promotion	Professionals	TRUE	72.0500030517578	4858	6545	432	146	17	2069.6201171875	0.490000009536743	0.022299999371171	0.0888999998569489	9	1	39	0.310000002384186	0	2024-02-08 12:00:00.000	2024
CMP1001	Back to School Campaign	LinkedIn	Carousel	Lifestyle	Professionals	FALSE	2.0699999332428	2782	3563	191	93	15	504.820007324219	0.0199999995529652	0.0261000003665686	0.0687000006437302	8	9	21	0.25	0	2024-02-01 06:45:00.000	2025
CMP1001	Fall Campaign	Instagram	Reel	Promotion	Gen Z	FALSE	3.97000002861023	5187	7226	573	283	15	249.339996337891	0.00999999977648258	0.0392000004649162	0.110500000417233	7	7	22	-0.170000001788139	56	2024-02-24 12:30:00.000	2025
CMP1001	Spring Campaign	Instagram	Reel	User Testimonial	Millennials	FALSE	3.60999989509583	5070	6406	217	122	16	560.429992675781	0.0299999993294477	0.0189999993890524	0.0428000018000603	1	7	47	0.430000007152557	98	2024-02-24 11:00:00.000	2024
CMP1001	Back to School Campaign	Facebook	Video	Promotion	Professionals	FALSE	0.910000026226044	6087	8096	373	176	16	1254.5	0.00999999977648258	0.0217000003904104	0.0612999983131886	8	0	49	-0.5	61	2024-02-03 07:00:00.000	2024
CMP1001	Back to School Campaign	LinkedIn	Reel	Behind the Scenes	Professionals	FALSE	0.209999993443489	6709	9175	332	114	20	892.559997558594	0	0.0124000003561378	0.0494999997317791	5	8	5	-0.509999990463257	19	2024-02-17 22:45:00.000	2024
CMP1001	Spring Campaign	Facebook	Story	Behind the Scenes	Professionals	TRUE	5.05999994277954	682	921	45	23	1	143.160003662109	0.219999998807907	0.025000000372529	0.0659999996423721	2	4	27	-0.649999976158142	80	2024-02-12 23:30:00.000	2025
CMP1001	Fall Campaign	X	Story	User Testimonial	Millennials	TRUE	18.6399993896484	849	1282	67	26	1	97.6399993896484	0.720000028610229	0.0203000009059906	0.0789000019431114	6	2	13	0.689999997615814	76	2024-02-02 06:15:00.000	2025
CMP1001	Fall Campaign	TikTok	Story	User Testimonial	Gen Z	TRUE	11.8100004196167	683	1081	25	8	1	130.75	1.48000001907349	0.00740000000223517	0.0366000011563301	15	7	40	0.28999999165535	88	2024-02-23 22:00:00.000	2025
CMP1001	Summer Campaign	Instagram	Carousel	Lifestyle	Millennials	TRUE	9.67000007629395	6334	8369	488	324	24	2256.8701171875	0.0299999993294477	0.0386999994516373	0.0769999995827675	6	1	10	0.589999973773956	0	2024-02-16 14:45:00.000	2025
CMP1001	Back to School Campaign	X	Carousel	User Testimonial	Professionals	FALSE	2.4300000667572	5285	8377	201	67	6	789.570007324219	0.0399999991059303	0.00800000037997961	0.0379999987781048	7	2	23	0.0700000002980232	0	2024-02-28 14:45:00.000	2024
CMP1001	Back to School Campaign	Facebook	Video	Behind the Scenes	Gen X	FALSE	4.65000009536743	2697	4165	172	106	10	1485.98999023438	0.0399999991059303	0.0254999995231628	0.0637999996542931	12	8	23	0.300000011920929	89	2024-02-12 21:45:00.000	2025
CMP1001	Fall Campaign	X	Video	User Testimonial	Gen Z	TRUE	67.5500030517578	9038	12516	415	241	39	4834.2900390625	0.280000001192093	0.0193000007420778	0.0458999983966351	4	3	33	1	66	2024-02-01 18:00:00.000	2025
CMP1001	Spring Campaign	TikTok	Image	User Testimonial	Parents	TRUE	28.6499996185303	3829	4966	387	128	15	1020.22998046875	0.219999998807907	0.0258000008761883	0.101099997758865	1	2	41	0.479999989271164	0	2024-02-09 08:00:00.000	2025
CMP1001	Holiday Campaign	TikTok	Image	Product Launch	Gen Z	TRUE	71.7300033569336	8738	12453	675	449	62	780.27001953125	0.159999996423721	0.0361000001430511	0.0772000029683113	1	0	36	0.189999997615814	0	2024-02-16 07:45:00.000	2024
CMP1001	Summer Campaign	Instagram	Carousel	Lifestyle	Gen X	TRUE	17.8400001525879	1144	1374	122	80	13	1017.58001708984	0.219999998807907	0.0582000017166138	0.106600001454353	9	7	7	-0.720000028610229	0	2024-02-20 22:45:00.000	2024
CMP1001	Back to School Campaign	Facebook	Image	Product Launch	Gen X	TRUE	12.210000038147	1727	2798	105	53	9	806.320007324219	0.230000004172325	0.0188999995589256	0.0608000010251999	15	7	36	0.0199999995529652	0	2024-02-10 18:45:00.000	2024
CMP1002	Fall Campaign	LinkedIn	Reel	Behind the Scenes	Gen Z	TRUE	167.710006713867	5482	6740	292	164	26	2864.25	1.01999998092651	0.0242999996989965	0.0533000007271767	13	8	24	0.649999976158142	98	2024-03-24 18:00:00.000	2024
CMP1002	Holiday Campaign	Instagram	Carousel	Behind the Scenes	Professionals	TRUE	68.9100036621094	4331	5407	130	89	11	488.279998779297	0.769999980926514	0.016499999910593	0.0299999993294477	10	3	36	0.709999978542328	0	2024-03-01 20:00:00.000	2025
CMP1002	Fall Campaign	Facebook	Video	User Testimonial	Parents	TRUE	103.949996948242	15162	17270	1309	565	75	11115.3095703125	0.180000007152557	0.0326999984681606	0.0863000005483627	2	7	37	-0.600000023841858	119	2024-03-13 07:30:00.000	2025
CMP1002	Fall Campaign	X	Reel	Lifestyle	Parents	TRUE	3.28999996185303	3131	4729	187	83	4	51.0900001525879	0.0399999991059303	0.0175999999046326	0.0597000010311604	4	1	39	1	29	2024-03-23 12:00:00.000	2024
CMP1002	Holiday Campaign	X	Carousel	Promotion	Professionals	TRUE	2.60999989509583	790	1038	80	45	5	108.540000915527	0.0599999986588955	0.0434000007808208	0.101300001144409	6	3	19	0.610000014305115	0	2024-03-20 23:15:00.000	2025
CMP1002	Spring Campaign	Instagram	Story	Behind the Scenes	Professionals	TRUE	8.03999996185303	3026	4246	300	128	13	1631.38000488281	0.0599999986588955	0.0300999991595745	0.0991000011563301	2	8	37	1	72	2024-03-18 08:30:00.000	2024
CMP1002	Summer Campaign	Instagram	Video	Behind the Scenes	Gen X	TRUE	6.48999977111816	5165	5847	475	329	26	2780.86010742188	0.0199999995529652	0.0562999993562698	0.0920000001788139	13	1	23	0.660000026226044	6	2024-03-15 22:45:00.000	2025
CMP1002	Summer Campaign	Facebook	Image	Product Launch	Gen X	TRUE	9.52999973297119	2072	2977	120	51	5	661.950012207031	0.189999997615814	0.0171000007539988	0.0579000003635883	2	0	12	0.330000013113022	0	2024-03-23 14:45:00.000	2025
CMP1002	Holiday Campaign	TikTok	Story	Behind the Scenes	Gen X	TRUE	149.470001220703	9332	13740	741	253	35	4581.33984375	0.589999973773956	0.0184000004082918	0.0794000029563904	1	3	26	0.109999999403954	115	2024-03-07 12:00:00.000	2024
CMP1002	Summer Campaign	LinkedIn	Carousel	User Testimonial	Parents	TRUE	4.46000003814697	2479	3761	90	60	5	336.329986572266	0.0700000002980232	0.0160000007599592	0.0362999998033047	8	0	23	0.170000001788139	0	2024-03-24 06:15:00.000	2024
CMP1002	Back to School Campaign	Facebook	Story	Promotion	Professionals	TRUE	46.7999992370605	9106	10760	369	207	11	1502.75	0.230000004172325	0.0192000009119511	0.0405000001192093	3	0	16	-0.600000023841858	92	2024-03-12 12:00:00.000	2024
